"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ky",179.531218702064,-0.362271092467643,0.137774170104812,-2.62945581303117,0.00855216452365394,0.999980768131138
"Map3k15",98.6567331480098,-0.868877935146197,0.331003863962925,-2.62497822455486,0.00866545089129965,0.999980768131138
"Hrk",1639.30063369342,-0.186267902682043,0.0710247573372285,-2.62257710783347,0.00872675179890337,0.999980768131138
"B3gat2",292.036905606376,-0.319382392908838,0.122100976434915,-2.61572349570097,0.00890386287343109,0.999980768131138
"Ide",1386.8200516077,0.307120288615074,0.117432200408747,2.61529876427485,0.00891494370230163,0.999980768131138
"Shisa2",98.046593733723,-0.453588857148199,0.173562121858588,-2.61340926401998,0.0089643883451446,0.999980768131138
"Alyref2",134.827168899724,0.30972641395112,0.118984122860058,2.60309028218328,0.00923876212277928,0.999980768131138
"Plin4",632.907102983215,-0.977346635564757,0.376320720955343,-2.59711087150244,0.00940115734667615,0.999980768131138
"Slc26a4",349.857618321126,0.178724159807925,0.0691592489291344,2.58424090161909,0.00975936012690221,0.999980768131138
"Otoa",3.92502843308959,-1.78683653123373,0.693272165147566,-2.57739546034334,0.00995479880448362,0.999980768131138
"Gabra2",2758.56576921009,-0.291199270841296,0.112998243891992,-2.57702474668221,0.00996548158003185,0.999980768131138
"Lao1",17.194776352008,-0.906961732785204,0.352543887006469,-2.57262078910635,0.0100931729165769,0.999980768131138
"2610044O15Rik8",197.754990324769,0.193134649154465,0.0750966087978922,2.57181585488433,0.0101166685786924,0.999980768131138
"Skap2",184.217276055616,0.293567326048136,0.114161471959509,2.5715096433958,0.0101256195318426,0.999980768131138
"Hs6st1",1939.11346828082,-0.152788514362633,0.0594938594429016,-2.56813922971782,0.0102246079892407,0.999980768131138
"Ntng1",599.837437486011,0.202432626955016,0.0789656282538494,2.56355368065026,0.0103606678108843,0.999980768131138
"Cep72",42.8735521466613,-0.412629955012112,0.161028569143681,-2.562464270821,0.0103932280799713,0.999980768131138
"Gask1a",95.0491781079747,0.325275050268959,0.127002197879284,2.56117654418969,0.0104318330402533,0.999980768131138
"Fgfbp3",171.536622326896,0.383634740291863,0.150108797442794,2.55571123629889,0.0105971019192332,0.999980768131138
"Rhoj",87.2501340785851,-0.491582542862605,0.192390883721414,-2.5551238881694,0.010615000957401,0.999980768131138
"Arhgef28",1874.5857037452,-0.198268596732137,0.0776344226678696,-2.55387481375827,0.0106531550727376,0.999980768131138
"Spn",19.6803344754217,-0.743900537381631,0.291393178697576,-2.55290992296595,0.0106827119808748,0.999980768131138
"Cbln1",67.5820135676143,0.497473967202783,0.19540514400964,2.54585911606421,0.0109009173474766,0.999980768131138
"Acta2",303.921475013551,0.451816028926425,0.177675064226907,2.54293437794634,0.0109925871867453,0.999980768131138
"Apold1",92.3555697962002,0.741183095972894,0.291488377946726,2.54275350939843,0.0109982785596718,0.999980768131138
"Hacd2",805.890945115355,-0.176632254115648,0.0695852599171131,-2.53835732346253,0.0111374205241184,0.999980768131138
"Mrap2",30.667806272203,-0.73460080729779,0.290038832098845,-2.53276708495171,0.0113166120307811,0.999980768131138
"Wdr27",17.9790709282778,-0.748034172427246,0.295407209201088,-2.53221366685756,0.0113344899918232,0.999980768131138
"Map3k21",45.0104966634166,-0.518933981687112,0.206017751566185,-2.51887993991819,0.0117728792027846,0.999980768131138
"Slc27a5",9.89413755184815,0.807985325718477,0.321412453115951,2.51385818404177,0.0119418443644579,0.999980768131138
"Pmepa1",938.399497862517,-0.216957195492675,0.0863814018127575,-2.51161929465972,0.01201786592424,0.999980768131138
"Antxr2",50.6984561394042,-0.448965214295458,0.179573027014348,-2.50018180213438,0.0124129587348485,0.999980768131138
"Hydin",60.8494908371208,-0.993900311801437,0.400730987638964,-2.48021825728358,0.0131301984037831,0.999980768131138
"Xlr3b",32.5585077177015,0.993526321924428,0.402332656208915,2.46941506385833,0.0135334141919449,0.999980768131138
"Tacc2",2425.67862692231,-0.117993732844837,0.0478680220779305,-2.46498032972283,0.0137020773409127,0.999980768131138
"Jhy",13.3556220347888,-1.07040630642905,0.43435418065556,-2.46436284972211,0.0137257081749401,0.999980768131138
"Pnpla2",836.940838644394,-0.326137516497476,0.133152406879373,-2.44935502212088,0.0143112310070059,0.999980768131138
"Ribc2",13.5772893246876,-0.686117021469178,0.281534177133291,-2.43706475872853,0.0148070273639907,0.999980768131138
"Lynx1",9854.68152022731,-0.233952251306504,0.0960964249296275,-2.43455728428846,0.0149100195992824,0.999980768131138
"Ifit3b",122.080557600472,0.538549343649085,0.221353159635714,2.43298692702371,0.0149748415474115,0.999980768131138
"Ehhadh",66.4177545174152,-0.384336218805936,0.158054244030365,-2.43167288017966,0.0150292740510862,0.999980768131138
"Zfp457",6.70133585708939,-0.959423212503672,0.39606964597723,-2.42235986081809,0.0154200720190864,0.999980768131138
"Hsd17b1",11.5227575844703,0.867386918059428,0.35858348828092,2.41892598629612,0.0155664071566748,0.999980768131138
"Cacna2d4",58.3859288748603,-0.484825612304933,0.200517735406803,-2.41786897962585,0.0156116969627946,0.999980768131138
"Parp1",3655.7941487468,-0.152824795664252,0.0632443230222936,-2.41641918770134,0.0156740050753965,0.999980768131138
"Mterf1a",68.1585158668512,0.295493977931367,0.122537228015997,2.41146288940689,0.0158886687177135,0.999980768131138
"Kat14",611.264314063566,-0.192730255309153,0.0803747581511565,-2.39789530621909,0.0164895775224421,0.999980768131138
"Inpp5j",3009.2706419604,-0.251769776378402,0.10524561601614,-2.39221153249549,0.0167471871225157,0.999980768131138
"Arhgef16",7.51853341017199,-1.4374726784285,0.602226451269029,-2.38693049001654,0.0169897032245182,0.999980768131138
"Disp3",1432.40678594437,-0.203641282952844,0.0855024902082188,-2.381700023671,0.0172329289895547,0.999980768131138
"Palld",212.674576070701,0.224227600182788,0.0941910386158232,2.38056192476382,0.0172862553654059,0.999980768131138
"Ajuba",39.4220459835884,-0.708622089386439,0.297722163561907,-2.38014557233019,0.0173057999607411,0.999980768131138
"Rarb",88.1143861723213,-0.245039055257793,0.103558755842529,-2.3661838466889,0.0179725171021414,0.999980768131138
"Ccdc162",66.7819358575407,-0.712644072000836,0.302811877177783,-2.35342179653818,0.0186015202030969,0.999980768131138
"Pygo1",2615.12077563956,-0.174489749709382,0.0741624962281538,-2.35280308220184,0.0186324983902797,0.999980768131138
"Nrip3",5566.58266115382,-0.246136382633908,0.104891997461859,-2.34656969635274,0.0189471222539807,0.999980768131138
"Zfp870",251.751308693384,-0.178179656444689,0.0760690759943381,-2.34234022321964,0.0191632371471367,0.999980768131138
"Slc25a15",233.04272210379,-0.180100553012595,0.0768998757157339,-2.3420135772176,0.0191800171751969,0.999980768131138
"Nek11",38.1217687167541,-0.54224605714611,0.231642693996762,-2.34087269401939,0.019238725931639,0.999980768131138
"Zic5",41.312186452828,-0.670692811264121,0.28739749138109,-2.33367663733285,0.019612660307967,0.999980768131138
"Ifi204",4.65253090557994,1.21473343973246,0.523604008310989,2.31994679271244,0.0203437558271169,0.999980768131138
"Ddx50",1565.71947657195,0.112132084334958,0.0484982972289383,2.31208291304814,0.0207731145923405,0.999980768131138
"Irx5",4.8208020187874,-1.24195264709785,0.539553152874968,-2.3018170507951,0.0213454915788217,0.999980768131138
"Gldn",37.5864424163341,-0.498894890021207,0.2168708159782,-2.30042427687161,0.0214241947544498,0.999980768131138
"Ankrd2",10.6552356931439,-0.817522444190878,0.355882212753033,-2.2971714092331,0.0216089934335172,0.999980768131138
"Tdrd5",41.1474547732361,-0.535902492278146,0.233846830665457,-2.291681656549,0.0219240196712923,0.999980768131138
"Gsg1l",798.427219968188,0.292416288353137,0.127745274068996,2.28905758341559,0.0220760068836485,0.999980768131138
"Eva1b",35.5606896114944,-0.480909693921096,0.211291291245015,-2.27605071220578,0.0228429745592951,0.999980768131138
"E2f8",14.1759605612065,-0.735433567903105,0.32360617032981,-2.27261911339197,0.0230491428138153,0.999980768131138
"Rapgef5",5108.62556139464,-0.255231726109959,0.112407804112458,-2.27058724369897,0.023171976407411,0.999980768131138
"Adarb1",4738.13936576404,-0.150091597951846,0.0662305206353547,-2.26619988053854,0.0234391479609646,0.999980768131138
"Gsta3",38.5765605482362,0.399282809303299,0.176225590465545,2.26574817112822,0.0234668063370652,0.999980768131138
"Ect2l",17.2042390596508,-0.599350641440387,0.264668874803317,-2.26453012990583,0.0235415287815859,0.999980768131138
"Vit",110.523256708463,-0.291321351481244,0.128791149572892,-2.26196716503695,0.0236994320428016,0.999980768131138
"Fkbp7",67.5897990831055,0.291515725349288,0.128961019988319,2.26049487958216,0.0237905538684231,0.999980768131138
"Galnt10",124.61235196773,-0.466740327225238,0.207139840561086,-2.25326197973777,0.0242426355011257,0.999980768131138
"Arg2",72.3814032649414,-0.526052235217493,0.233732912169398,-2.25065537555206,0.0244073731879331,0.999980768131138
"Trpc6",704.37469158856,0.312737294344779,0.139034176296667,2.24935553742893,0.0244898850174597,0.999980768131138
"Ddc",169.157684760371,-0.404339431962396,0.180033829423463,-2.24590807881632,0.0247098963124645,0.999980768131138
"B930025P03Rik",22.4884189000039,-0.462264969868499,0.205943567473074,-2.24461960885929,0.024792562840149,0.999980768131138
"Ctps",667.580834652447,-0.125199101307624,0.055831890367829,-2.24242991743237,0.0249336000399086,0.999980768131138
"Dtl",20.8692516232426,-0.614039491716278,0.274040065796473,-2.24069239631667,0.0250460069792977,0.999980768131138
"Syndig1l",332.983397906436,-0.423323294898959,0.188977952042981,-2.24006711006519,0.0250865663782661,0.999980768131138
"Tfcp2l1",231.482377781709,-0.309615981611655,0.138228857428029,-2.23987948227715,0.0250987480026588,0.999980768131138
"Sorcs2",1293.07748410646,-0.219980179328419,0.0985664210003155,-2.2317963571764,0.0256284252103782,0.999980768131138
"Htra1",4390.77107296154,-0.172861174120085,0.0774844185253064,-2.23091529122889,0.0256867406475808,0.999980768131138
"Dach1",106.10891587649,0.339642636896861,0.15237711326421,2.22896096153198,0.0258165023621181,0.999980768131138
"Smtnl2",71.8964595164012,-0.525340330251468,0.235693166669982,-2.22891625444132,0.0258194774009908,0.999980768131138
"Cenpa",44.8235943583083,0.424619265360154,0.19140642260025,2.21841701857083,0.0265264117970374,0.999980768131138
"Larp1b",297.248176452175,-0.241620618421314,0.108999483677056,-2.21671342166343,0.0266426810317964,0.999980768131138
"Pnpo",815.335463716242,-0.204422145668602,0.0922791549641343,-2.21525810187635,0.0267423538979168,0.999980768131138
"Gm32856",111.280136487561,0.291266723706578,0.13152418096414,2.21454885003992,0.0267910461872804,0.999980768131138
"Ahrr",23.567330240898,0.430233651509573,0.194523407579592,2.21173203195887,0.0269851858511831,0.999980768131138
"Mipep",768.718648772703,-0.162187871971155,0.0733449649899163,-2.21130205725032,0.0270149269904439,0.999980768131138
"Nat8f5",24.5364600867302,0.49901212288407,0.225722860863002,2.21072921447215,0.0270545942013605,0.999980768131138
"Slc38a5",159.79427924434,-0.35548278081432,0.16080595591895,-2.21063193078179,0.0270613357232879,0.999980768131138
"Gkn3",58.0799446402944,0.564734229909651,0.255827530159701,2.2074802878217,0.0272805226640743,0.999980768131138
"Bhlhe40",2912.38320387347,0.300166198282959,0.13627990677035,2.20257120360949,0.0276249854097617,0.999980768131138
"Clmn",5133.22642825186,-0.279468964773759,0.126910733933578,-2.20209084063786,0.0276588923502607,0.999980768131138
"Actrt3",15.2638014249014,-0.678356411445695,0.308113325710986,-2.20164580639398,0.0276903375976018,0.999980768131138
"Tob2",924.464648864093,-0.142703368264426,0.0648216420886147,-2.20147721758334,0.0277022578016955,0.999980768131138
"Ldhal6b",4.15805995098443,-1.19169365561114,0.541468315282293,-2.20085575088517,0.0277462373225348,0.999980768131138
"Ndp",182.445908870905,0.276719504371055,0.125777070570639,2.20007910118755,0.0278012833504524,0.999980768131138
"Borcs7",556.911085080382,0.161676977362369,0.0735106269423347,2.19936877275168,0.0278517111941796,0.999980768131138
"Trat1",7.56627270154714,-0.907888544704769,0.413338903516132,-2.19647494339796,0.0280579666911536,0.999980768131138
"4931414P19Rik",95.4722623764819,-0.279671219684771,0.127332795046575,-2.19638012016052,0.0280647473630541,0.999980768131138
"Smpd3",3150.65453729679,-0.0994976060458091,0.0453035525952982,-2.19624290692239,0.0280745617828957,0.999980768131138
"1300017J02Rik",10.4511551115533,-0.757993914328453,0.345338175000525,-2.1949322988323,0.0281684545127845,0.999980768131138
"Hs3st4",3038.71448280024,-0.256883376446794,0.117173140066322,-2.19234012420759,0.0283549565618977,0.999980768131138
"S1pr1",3348.43235197106,0.240265741067235,0.109724811363069,2.18971204491041,0.0285451269866706,0.999980768131138
"Atp2c2",56.1594475132268,-0.43536602295454,0.199010835524975,-2.18764984231174,0.028695118257172,0.999980768131138
"Coa4",57.4166972571032,0.341570346433246,0.15633173108469,2.18490733815394,0.0288956413673948,0.999980768131138
"Ttc32",58.5903505399456,0.371193511735784,0.170178259882173,2.18120406209811,0.0291683265170449,0.999980768131138
"Retsat",256.830317772806,-0.239064989255173,0.109772051799997,-2.17783110851154,0.0294186129634277,0.999980768131138
"Acot11",1250.99145303036,-0.188255054251661,0.0864867584616665,-2.17669221971247,0.0295035391937294,0.999980768131138
"Elmo1",1512.5254245674,-0.213081216042476,0.097915340007671,-2.1761780740973,0.0295419477493541,0.999980768131138
"A230077H06Rik",143.005226385393,0.453234840662686,0.208349992692795,2.17535328321785,0.0296036524728439,0.999980768131138
"Amigo2",765.437527987097,-0.39385915591823,0.18128395948957,-2.17260896676791,0.0298097604427519,0.999980768131138
"Meltf",11.2427496676696,-0.833517762118562,0.3837701238447,-2.17191936091373,0.0298617458542367,0.999980768131138
"Hhex",20.631574600772,-0.852377353375212,0.392597618238873,-2.17112206945838,0.029921946190616,0.999980768131138
"Cntd1",28.6952677459647,-0.474450353053616,0.218804281089623,-2.16837783379238,0.0301299508028769,0.999980768131138
"Ahcyl2",5581.21381109763,-0.194456605866889,0.0896950448244037,-2.16797490037022,0.0301605962968421,0.999980768131138
"Lrp3",1816.00605788394,-0.129396497844719,0.0597517724122172,-2.16556752412354,0.0303442502937182,0.999980768131138
"Slc16a1",721.736127768063,0.174741310784273,0.0807429455530501,2.16416814605139,0.0304514470252993,0.999980768131138
"Prrg4",13.3146015154992,-1.14881051777311,0.531104704539766,-2.16305844770971,0.0305366844914001,0.999980768131138
"Ism1",356.368522935388,-0.168340771019387,0.0778983313212356,-2.16103179829599,0.0306928831879356,0.999980768131138
"Lpcat3",465.818760168176,-0.138923724376129,0.0643176352219361,-2.15996318733976,0.0307755194858438,0.999980768131138
"Tdrp",392.448415289789,-0.16661612430748,0.0772139730723543,-2.15784938499862,0.030939543823114,0.999980768131138
"Ttc21a",69.9214953722814,-0.830340851689975,0.385086506189545,-2.15624499519926,0.0310645397966337,0.999980768131138
"Ccdc177",268.154200999525,-0.234888246445843,0.108943287069822,-2.15605984327701,0.0310789926045401,0.999980768131138
"Wnt5b",34.7717885854244,-0.50816975536862,0.235811306903907,-2.15498468686957,0.0311630325419019,0.999980768131138
"Chad",10.0526908297291,-0.833047313384306,0.386725132880589,-2.15410699371724,0.0312317822109735,0.999980768131138
"Pias3",595.746343673657,-0.147083697784895,0.0683038660705971,-2.15337295304592,0.0312893794843958,0.999980768131138
"Anapc10",254.566871009038,0.212526389116065,0.098739491915676,2.15239500419512,0.0313662568462057,0.999980768131138
"Pcdhb3",175.627141779448,0.266999190654028,0.124236128372933,2.14912678100003,0.0316243513478379,0.999980768131138
"Pnpla7",399.682367196372,-0.234646202037105,0.10918350176374,-2.14909943578152,0.0316265184844415,0.999980768131138
"Rinl",72.1688279282571,-0.285782422288376,0.133063827147333,-2.1477093242775,0.0317368541793003,0.999980768131138
"Mn1",692.294819944805,-0.215352913331603,0.100300559511803,-2.14707589249551,0.0317872401869287,0.999980768131138
"Otud7a",1185.69348567521,-0.116316967427526,0.0542423292093217,-2.14439477660809,0.0320012684392798,0.999980768131138
"St6galnac4",678.713113884583,-0.162714203586506,0.0760520710890416,-2.1395104861247,0.0323943475874045,0.999980768131138
"Gpr1",7.97769488304741,-0.925999904416572,0.432894096647553,-2.13909108853126,0.0324282919953014,0.999980768131138
"Sag",61.8921067399442,-0.387466649328016,0.181159872671887,-2.13881056336238,0.0324510136129519,0.999980768131138
"Apmap",910.533645484098,-0.172410475166386,0.0806533155668404,-2.13767374539616,0.0325432318089992,0.999980768131138
"Gm38560",10.3763150363608,-0.682953940694868,0.319872153651092,-2.13508407311946,0.0327541433553393,0.999980768131138
"Rgs22",24.6365045032198,-0.797098237634198,0.373441159647986,-2.13446808698206,0.0328044832907515,0.999980768131138
"Abi3",117.305708922737,-0.266967194594989,0.125251905149891,-2.13144218665181,0.0330527305219731,0.999980768131138
"Asb1",824.968474036419,-0.13965805791227,0.0655250597644558,-2.13136864604628,0.0330587838114145,0.999980768131138
"Mroh8",20.9419325512586,0.409959718667682,0.192349200164809,2.13133050886834,0.0330619233402683,0.999980768131138
"Fbln2",164.417409899624,0.32792776966393,0.153944126981934,2.13017395397236,0.0331572545509853,0.999980768131138
"Fgfr3",2261.76322371469,-0.132558866510608,0.0622555995136118,-2.129268170996,0.0332320795920941,0.999980768131138
"Cox7b2",5.80130769050366,0.922155791376295,0.433254929670648,2.12843692760126,0.0333008741613422,0.999980768131138
"Ccdc88b",94.8614793320076,-0.309340861190857,0.145362692425946,-2.12806226981829,0.0333319210475864,0.999980768131138
"Trp53cor1",9.86476229698222,-0.666991709837915,0.313558588335248,-2.12716772766175,0.0334061495350049,0.999980768131138
"Smad3",2328.74853102216,0.166817981643129,0.0784605076080863,2.12613946466409,0.0334916487582545,0.999980768131138
"Sspo",134.603505232248,-0.558923979922806,0.262899815963286,-2.12599608666466,0.0335035853790492,0.999980768131138
"Mthfd2",212.618960057672,0.291370597124716,0.137323606004872,2.12178084745589,0.0338561457092026,0.999980768131138
"Pole",52.9146963158759,-0.334866043751103,0.157905209907843,-2.12067761378196,0.0339489416549064,0.999980768131138
"Pi16",11.2491817796159,0.723739423694348,0.341433101731901,2.11971077210504,0.0340304440030653,0.999980768131138
"Clec9a",6.33489544612997,-0.83452758866136,0.394008481498352,-2.11804473215344,0.0341712794815286,0.999980768131138
"Lonrf1",627.461039765897,0.219134921917081,0.103501419809362,2.11721657848465,0.0342414710136175,0.999980768131138
"Prkcd",859.704265072392,-0.555605244544416,0.262424634178134,-2.11719927241004,0.0342429391319299,0.999980768131138
"Cfap206",45.9209596088356,-0.729826699887509,0.344773892194975,-2.11682704639011,0.0342745290354017,0.999980768131138
"Lrp2",41.8482280124201,-0.640219391845405,0.302735349233275,-2.1147824113268,0.0344484966270578,0.999980768131138
"Emilin2",131.827997988819,-0.522380478850484,0.24739098358852,-2.11155827618741,0.0347243544826042,0.999980768131138
"Acss2",1098.46276207371,-0.144956850428411,0.0687724677700254,-2.10777444998986,0.0350505039033962,0.999980768131138
"Nxn",349.319089707228,-0.311048191754758,0.147607703031433,-2.10726259786401,0.0350948235153658,0.999980768131138
"Shisal1",2103.89374578082,-0.124317599992081,0.059063256853384,-2.10482128170956,0.0353068679298128,0.999980768131138
"Hes7",19.9192821051229,0.561984255001215,0.267252785662203,2.10281907299384,0.0354815881160297,0.999980768131138
"Cdkn1a",314.704899547713,-0.515283237789053,0.24528099916395,-2.10078742155086,0.0356596311081725,0.999980768131138
"Yipf2",227.21063342409,-0.223119438996238,0.106231724003508,-2.10030893397598,0.0357016738851776,0.999980768131138
"AU040972",11.132897123949,-0.699830113971262,0.33330758800897,-2.0996525106186,0.0357594199458854,0.999980768131138
"Oas1b",13.4977708546742,0.773275699710289,0.368678600482429,2.09742496227997,0.0359559732764526,0.999980768131138
"Ccdc59",634.304370817744,0.151339602734301,0.0722280185963611,2.09530325869864,0.0361440429810592,0.999980768131138
"Klhdc8a",80.4458831931241,-0.412009278118043,0.197041070877402,-2.09098172418274,0.0365297022913554,0.999980768131138
"Ccdc3",675.438700250102,-0.34684084094412,0.16591654542709,-2.09045360757306,0.0365770716519299,0.999980768131138
"Coro1c",2984.63183168613,-0.102738353087182,0.0491475508201072,-2.09040636558333,0.0365813115659612,0.999980768131138
"Cyth4",448.931226536927,-0.164328129146949,0.0786357975077894,-2.08973691823588,0.0366414387163769,0.999980768131138
"Cckbr",165.221191743978,-0.405207758165555,0.193910454532923,-2.08966432027396,0.0366479642397333,0.999980768131138
"Hr",646.418522808603,-0.235912403671023,0.1129267673134,-2.08907426718688,0.0367010383468467,0.999980768131138
"B130034C11Rik",36.1142682773953,0.380747529195088,0.18233578340856,2.08816679906404,0.0367827910876776,0.999980768131138
"Sertad2",722.685836997671,-0.119661231331899,0.0573156160930247,-2.08775966287592,0.0368195198876476,0.999980768131138
"Clspn",50.3770986631104,-0.487945307739955,0.233827926183994,-2.08677088191767,0.0369088504304884,0.999980768131138
"Large1",3403.84043838564,-0.134674269396367,0.0645678030483479,-2.08578057542897,0.0369985037346937,0.999980768131138
"Fmo1",189.710385186566,-0.362701755162909,0.173993851029555,-2.08456651207346,0.037108666907615,0.999980768131138
"Zfhx2os",48.4947797441747,0.522841106199789,0.251183877180302,2.08150742821956,0.0373874848955029,0.999980768131138
"Mfsd2a",644.769021330953,-0.223045297685758,0.10729968534812,-2.07871343669012,0.0376436972299132,0.999980768131138
"Prkca",11254.67084091,-0.211911954511447,0.101964273930787,-2.07829611629747,0.0376820939435272,0.999980768131138
"Ilf3",2195.52055152885,0.0923957658754004,0.0444664003439582,2.07787824426302,0.037720574795071,0.999980768131138
"4930563E22Rik",35.4608606423226,0.362377009775483,0.17445361680235,2.07721121761576,0.03778206898209,0.999980768131138
"Nmnat2",3941.87469580017,-0.0915358504778413,0.0440690804168729,-2.0770991727523,0.0377924069275842,0.999980768131138
"Fuca2",682.721521800995,-0.153994425089972,0.0741755033944384,-2.07608196834318,0.0378863705732679,0.999980768131138
"Pxylp1",370.5210387793,-0.132741927671784,0.0639610173449694,-2.07535672792459,0.0379534855034377,0.999980768131138
"Rs1",11.5409116846201,-0.894396955836875,0.431108098492063,-2.07464661175541,0.0380192987627349,0.999980768131138
"Furin",1194.32703103405,-0.136164894656679,0.0656711099694718,-2.07343677790701,0.0381316491770734,0.999980768131138
