"","symbol","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"185","3110082J24Rik","turquoise",0.0360756571137551,0.852611025367004
"186","3300002P13Rik","turquoise",-0.0760274109251323,0.695073714839889
"187","3830406C13Rik","grey",0.122937724115256,0.525209461090244
"188","3830408C21Rik","brown",-0.273796685139209,0.15065686093304
"189","4430402I18Rik","turquoise",-0.249471574678823,0.191858786724255
"190","4632404H12Rik","brown",0.00262528101923762,0.989216370868424
"191","4632415L05Rik","turquoise",0.086567030033201,0.655227676428227
"192","4732471J01Rik","blue",-0.0911690524856032,0.638107860015827
"193","4732491K20Rik","grey",-0.00691677923812665,0.971593419109047
"194","4831440E17Rik","brown",0.0037509051505829,0.984593207279032
"195","4833420G17Rik","brown",-0.0222694594108865,0.908711833176031
"196","4833422C13Rik","blue",-0.250589625718145,0.189809437743836
"197","4833438C02Rik","turquoise",-0.128916241893584,0.505099600500301
"198","4833439L19Rik","brown",-0.129727473702246,0.502400689267511
"199","4921504A21Rik","brown",0.305502560389827,0.107046086361161
"200","4921524J17Rik","turquoise",0.0251201519082837,0.897083978301527
"201","4921531C22Rik","black",0.296384969780617,0.11847929239577
"202","4922502B01Rik","grey",0.0219442477287578,0.910039576086845
"203","4930402H24Rik","brown",0.241971534580922,0.206003254104331
"204","4930412C18Rik","blue",-0.0376350850305488,0.846313252928463
"205","4930413G21Rik","blue",0.129319145995188,0.503758267034703
"206","4930422M22Rik","brown",0.0748517462302976,0.699570487869315
"207","4930429B21Rik","grey",0.079162161622085,0.683133389610522
"208","4930429F24Rik","brown",0.1452358673782,0.452222391221511
"209","4930429H19Rik","turquoise",-0.139591184012918,0.470169695801733
"210","4930430F08Rik","turquoise",0.18557713662796,0.335140641150224
"211","4930432K21Rik","blue",0.0538659023772182,0.781382023148072
"212","4930447C04Rik","brown",-0.0243203784059976,0.900344220820309
"213","4930447M23Rik","turquoise",-0.0470169353811466,0.808632660799241
"214","4930447N08Rik","blue",0.0521077647164035,0.788354549366056
"215","4930451G09Rik","grey",0.0900400397101565,0.642291468479763
"216","4930452B06Rik","yellow",0.0677868057899832,0.72679793821832
"217","4930453N24Rik","yellow",0.0721781238918024,0.709833627872206
"218","4930473A02Rik","yellow",-0.0374639397722256,0.847003980542105
"219","4930479D17Rik","grey",-0.0403452403518634,0.835390466352516
"220","4930480K23Rik","turquoise",-0.00590686996546171,0.975739715362004
"221","4930481A15Rik","yellow",-0.128218217067572,0.507427632182393
"222","4930503L19Rik","blue",0.0713097775571542,0.713177730924485
"223","4930506C21Rik","brown",0.123385994121512,0.523688341067072
"224","4930523C07Rik","yellow",0.281767905404378,0.138655855299893
"225","4930525G20Rik","blue",0.118751573524662,0.539516483037366
"226","4930526I15Rik","turquoise",0.00345369512643858,0.985813866913114
"227","4930563E22Rik","brown",0.228571144239888,0.233019226469963
"228","4930570G19Rik","brown",0.0662470903267026,0.732776607435066
"229","4930578G10Rik","grey",-0.175608496261105,0.362194293069178
"230","4930578M01Rik","red",0.283473182015306,0.136181358095393
"231","4930579G18Rik","brown",-0.07512139614519,0.698538224934952
"232","4930579G24Rik","grey",-0.0254823683809979,0.895607954191974
"233","4930581F22Rik","yellow",-0.0428334272665353,0.825388533079846
"234","4931406C07Rik","turquoise",-0.077602963348335,0.689063274477946
"235","4931406P16Rik","blue",0.0567705003676413,0.769899262938715
"236","4931414P19Rik","turquoise",-0.290097529839266,0.126873554390322
"237","4931428F04Rik","brown",-0.0763201818012508,0.693955466976743
"238","4932438A13Rik","blue",0.0679331687465536,0.726230424860536
"239","4932438H23Rik","pink",0.084481163016401,0.663044553268181
"240","4933404O12Rik","yellow",-0.00604734132373895,0.97516295495223
"241","4933406C10Rik","brown",0.185121660745491,0.336349259159367
"242","4933407K13Rik","brown",-0.0345897804678079,0.858620022502087
"243","4933407L21Rik","turquoise",-0.0277198932096766,0.886497826886637
"244","4933412E12Rik","blue",0.0943582047936897,0.626349230190429
"245","4933412O06Rik","turquoise",-0.116290569101665,0.548012452446263
"246","4933417D19Rik","brown",-0.0413914752784575,0.831181691763278
"247","4933421O10Rik","brown",0.142026418956799,0.462381720730261
"248","4933427D14Rik","brown",-0.0128685049831699,0.947176141763748
"249","4933428G20Rik","brown",0.00824441450174816,0.966143781435916
"250","4933431E20Rik","turquoise",-0.214949889840068,0.262809691063323
"251","4933432I09Rik","yellow",-0.0745570759714086,0.70069913173826
"252","4933433G19Rik","blue",0.00852727363767568,0.964982894245095
"253","4933434E20Rik","blue",-0.159759284008122,0.407770695091861
"254","4933439C10Rik","yellow",-0.134142374366878,0.487839762080496
"255","5031425E22Rik","grey",-0.0662769332246918,0.732660581609099
"256","5031426D15Rik","turquoise",-0.0761621033413731,0.694559174900384
"257","5031434O11Rik","yellow",-0.148579694313747,0.441765589801561
"258","5031439G07Rik","turquoise",-0.0616146234103309,0.750855498602982
"259","5033417F24Rik","turquoise",0.2157165749156,0.261069982211107
"260","5330413P13Rik","turquoise",0.080746889236891,0.677125253055508
"261","5330417C22Rik","brown",-0.0464480930864544,0.810906315680445
"262","5330434G04Rik","blue",0.0884533185532166,0.648189252887202
"263","5430405H02Rik","grey",-0.0420565054142006,0.828508785247438
"264","5430416N02Rik","turquoise",0.0284638109416158,0.883472024687167
"265","5530601H04Rik","blue",0.0918489333344987,0.635593753691522
"266","5730409E04Rik","turquoise",-0.106737446181147,0.581569701558101
"267","5730455P16Rik","turquoise",0.0981970005032026,0.612313462381569
"268","5730480H06Rik","brown",-0.0580159916243672,0.764989843472301
"269","5730522E02Rik","blue",0.169310910040206,0.379930417775345
"270","5830408C22Rik","blue",-0.0772508072339144,0.690405094710305
"271","5830417I10Rik","brown",0.0593731333375794,0.759650453147664
"272","5930403L14Rik","turquoise",-0.00974371110611079,0.959991318621038
"273","5930430L01Rik","turquoise",-0.0316394432339491,0.870574021026815
"274","6030458C11Rik","turquoise",0.121814266480939,0.529031047898357
"275","6230400D17Rik","yellow",-0.0509114925398435,0.793107992064996
"276","6330403K07Rik","blue",-0.0174382358859191,0.928459146022327
"277","6330409D20Rik","blue",-0.139243608634021,0.471286798751114
"278","6330415G19Rik","turquoise",-0.330748487757694,0.0796891602735956
"279","6330418K02Rik","turquoise",0.102416902534884,0.597037783510477
"280","6330549D23Rik","grey",0.0146471816803774,0.939887114448048
"281","6430548M08Rik","turquoise",-0.127123112695774,0.511090669060651
"282","6430550D23Rik","brown",0.0784002357290081,0.686028840114298
"283","6430571L13Rik","grey",0.195222595809585,0.310168162995481
"284","6430584L05Rik","grey",-0.129225213087352,0.504070826390856
"285","6530402F18Rik","blue",-0.0825605022959116,0.670273069359014
"286","6530403H02Rik","grey",0.111323110567289,0.565348751856466
"287","6720489N17Rik","turquoise",-0.11848828221602,0.540422445812411
"288","6820408C15Rik","turquoise",0.156312941523163,0.418090045937728
"289","6820431F20Rik","blue",-0.277766005197251,0.144590907638139
"290","8030462N17Rik","blue",0.10813892703403,0.576590489851809
"291","8430429K09Rik","turquoise",-0.175843416506347,0.361542298942195
"292","9030025P20Rik","brown",0.360386373906456,0.0547987056898657
"293","9030612E09Rik","grey",0.306926548498307,0.105337623006307
"294","9130019O22Rik","turquoise",-0.523469247494137,0.00356722366778777
"295","9130019P16Rik","grey",-0.00878478466465252,0.963926099492997
"296","9130023H24Rik","grey",-0.24453442243185,0.20109179551244
"297","9130024F11Rik","purple",0.102990329477962,0.594974715468837
"298","9130221H12Rik","turquoise",-0.202382764671264,0.292401187660311
"299","9130401M01Rik","blue",-0.124858008705014,0.518708374726344
"300","9230114K14Rik","turquoise",-0.147899156124431,0.44388311638472
"301","9330020H09Rik","turquoise",0.0582471515387357,0.764079640978354
"302","9330102E08Rik","yellow",-0.135063493325344,0.484829123506929
"303","9330104G04Rik","grey",-0.0105758666921898,0.95657746062573
"304","9330117O12Rik","green",0.113601601220629,0.557366075555293
"305","9330133O14Rik","turquoise",0.0715305866084662,0.712326873568801
"306","9330136K24Rik","brown",0.0924598633729215,0.633337991202494
"307","9330151L19Rik","yellow",-0.201872762832868,0.293644909077055
"308","9330159F19Rik","black",0.0506021078258799,0.794338534874189
"309","9330159M07Rik","grey",0.293578791728859,0.122173498509363
"310","9330162012Rik","turquoise",0.223670937516927,0.243463988727654
"311","9330179D12Rik","black",0.220658450361055,0.250036706403756
"312","9330182L06Rik","blue",0.226397555065692,0.237614594308321
"313","9330198I05Rik","brown",0.135318615321933,0.483996950408926
"314","9430015G10Rik","brown",-0.0649154220104625,0.737959812404361
"315","9430021M05Rik","grey",0.163704805891329,0.396134426780172
"316","9430038I01Rik","grey",0.0228513593122147,0.906336710763318
"317","9430041J12Rik","brown",-0.195219896218426,0.310174985749304
"318","9430065F17Rik","grey",-0.327533018357547,0.0828397018607347
"319","9430083A17Rik","grey",0.101002744860914,0.602138687616725
"320","9430091E24Rik","brown",-0.131621503603856,0.496127510254578
"321","9530062K07Rik","turquoise",0.16403114717106,0.395180520277858
"322","9530068E07Rik","yellow",0.0132551256810409,0.945591393161362
"323","9530077C05Rik","grey",0.0382813818118282,0.843705862943173
"324","9530080O11Rik","pink",-0.210337483987157,0.273434878075793
"325","9530082P21Rik","yellow",-0.021136459318989,0.913338554855655
"326","9630001P10Rik","turquoise",0.0850788614334586,0.660801068012149
"327","9630013A20Rik","grey",-0.23911353803587,0.211576444340819
"328","9830166K06Rik","yellow",-0.127286286670672,0.510544040429575
"329","9930012K11Rik","grey",0.252855464831151,0.185702990478378
"330","9930014A18Rik","turquoise",-0.278834105457512,0.14298920218418
"331","9930021J03Rik","turquoise",-0.000660633365751635,0.997286303148894
"332","9930104L06Rik","brown",0.214704347820637,0.263368450100876
"333","A030001D20Rik","grey",-0.0294135464025156,0.879611416462687
"334","A130010J15Rik","turquoise",-0.20293496585862,0.291058324419112
"335","A230001M10Rik","green",0.209907466530137,0.274439381110253
"336","A230009B12Rik","green",-0.0239675545404872,0.901782999668582
"337","A230051N06Rik","turquoise",-0.262849507715409,0.168330060339805
"338","A230056J06Rik","blue",0.0438027517703796,0.82149920888739
"339","A230056P14Rik","blue",-0.0187247408451194,0.923196099691667
"340","A230057D06Rik","brown",0.122470085111174,0.526798575430432
"341","A230070E04Rik","turquoise",0.099510570788986,0.607540984064881
"342","A230072C01Rik","grey",0.10760172389502,0.578496834861452
"343","A230077H06Rik","brown",0.146158590321119,0.449323755031528
"344","A230083G16Rik","brown",-0.0527843854821965,0.785669241461538
"345","A230103J11Rik","blue",0.150107826446786,0.437030672039958
"346","A230107N01Rik","black",0.0331604979190117,0.864407451580453
"347","A2m","blue",0.143377042080675,0.458091834650233
"348","A2ml1","blue",0.0225878050993816,0.907412354990944
"349","A330009N23Rik","turquoise",-0.166049352069374,0.389310398985486
"350","A330015K06Rik","grey",-0.152415704267815,0.429932256829676
"351","A330023F24Rik","brown",0.0202041742776296,0.91714772154587
"352","A330033J07Rik","brown",-0.0838856844157605,0.66528254474146
"353","A330041J22Rik","blue",0.0957341727431792,0.621303257523547
"354","A330048O09Rik","blue",0.120478732212068,0.533591330599037
"355","A330049N07Rik","blue",0.283311807214625,0.136414139317056
"356","A330074K22Rik","turquoise",-0.100607076912135,0.603569181457213
"357","A330076C08Rik","grey",-0.243395025772012,0.203265264268796
"358","A330076H08Rik","brown",-0.0696926406251873,0.71941934986755
"359","A330093E20Rik","brown",0.0837543319398891,0.665776587415821
"360","A330102I10Rik","yellow",-0.0131917737075837,0.945851057567558
"361","A430005L14Rik","blue",-0.00645271560747432,0.97349860107403
"362","A430033K04Rik","pink",-0.0207493755634381,0.914919893636815
"363","A430035B10Rik","blue",-0.234120897191622,0.221557050270228
"364","A430046D13Rik","yellow",0.0374949621488359,0.846878768643102
"365","A4galt","yellow",0.213425824422359,0.266290363076808
"366","A530058N18Rik","turquoise",0.0227301459416438,0.90683139907373
"367","A630072M18Rik","yellow",-0.237689325373735,0.214391723005843
"368","A630089N07Rik","blue",0.076375058483428,0.693745933549256
"369","A730017L22Rik","yellow",-0.0443448026474096,0.819326077002374
"370","A730020E08Rik","blue",0.213691636463712,0.265681155982351
"371","A730020M07Rik","brown",-0.115034301508076,0.552373284108772
"372","A730036I17Rik","turquoise",-0.0684183861874461,0.724350039171899
"373","A730056A06Rik","blue",0.275625099561255,0.147840337676514
"374","A730063M14Rik","turquoise",0.115172890318971,0.55189141913293
"375","A730081D07Rik","grey",0.247786094604346,0.194977134155472
"376","A830010M20Rik","turquoise",0.151460525275048,0.432862440549721
"377","A830011K09Rik","turquoise",-0.121771237424545,0.529177681675779
"378","A830018L16Rik","turquoise",0.0283155614370553,0.884074886417382
"379","A830019P07Rik","grey",-0.162638432279733,0.399260601758902
"380","A830036E02Rik","brown",0.0947328363550723,0.624973727173564
"381","A830082K12Rik","grey",0.179890975095336,0.350418025412836
"382","A830082N09Rik","brown",-0.276460206003123,0.146566626683002
"383","A930004D18Rik","blue",-0.0338665783896119,0.861547524851027
"384","A930005H10Rik","blue",-0.0987409052052644,0.610335444323861
"385","A930007A09Rik","blue",-0.179306104038298,0.352012691824039
"386","A930012L18Rik","yellow",-0.0251887346533402,0.896804479201004
"387","A930013F10Rik","brown",-0.0529110195749386,0.785166934279271
"388","A930017K11Rik","turquoise",-0.196899231087417,0.30594881217256
"389","A930017M01Rik","brown",-0.109094570705613,0.573206172230884
"390","A930024E05Rik","turquoise",0.282175317113403,0.138061719810509
"391","A930033H14Rik","blue",0.114295418471614,0.55494561772404
"392","A930037H05Rik","grey",0.267945408276536,0.159929190534111
"393","AA387883","blue",-0.0670273641262123,0.729744891236355
"394","AA388235","blue",0.0533871553090988,0.78327904934892
"395","AA414768","red",0.131853875975816,0.495360598840754
"396","AA986860","grey",0.0157137149259844,0.935518694920069
"397","Aaas","turquoise",-0.117080923087552,0.545277179252063
"398","Aacs","grey",0.0418168867804376,0.829471652520459
"399","Aagab","blue",-0.0625955624743359,0.747016091983034
"400","Aak1","red",-0.065040093386901,0.737474077448915
"401","Aamdc","blue",0.0641593014550815,0.740907859144844
"402","Aamp","brown",0.0133484591310067,0.945208851879873
"403","Aar2","black",-0.0805427925130961,0.677897962833795
"404","Aard","turquoise",0.0596185113016585,0.758686209314828
"405","Aars","blue",0.00584904508590361,0.975977141640513
"406","Aars2","yellow",-0.121518314483037,0.530039982702737
"407","Aarsd1","blue",-0.100493309681653,0.603980760864681
"408","Aasdh","blue",0.0493361591882664,0.799378704057668
"409","Aasdhppt","turquoise",0.0342845182403824,0.859855494359178
"410","Aass","grey",0.0826308936083902,0.670007633836021
"411","Aatf","blue",-0.0930252582592011,0.631253220322661
"412","Aatk","green",-0.0669443866087,0.730067108021896
"413","Abat","brown",0.0663582428990196,0.732344487998678
"414","Abca1","blue",0.0877328812733009,0.650874007372475
"415","Abca2","yellow",-0.0767442030818257,0.692337018153508
"416","Abca3","red",0.0138596780596559,0.943113757259871
"417","Abca4","pink",0.20987146802499,0.274523579817571
"418","Abca5","blue",0.0813416344218654,0.674875378587734
"419","Abca6","turquoise",0.0977561236287877,0.613918757977597
"420","Abca7","yellow",-0.0824495269673331,0.670691620232619
"421","Abca8a","tan",0.359946259292822,0.0551170569607447
"422","Abca8b","brown",0.061553235562176,0.751095965984654
"423","Abca9","turquoise",0.122470347527381,0.526797683048194
"424","Abcb10","grey",-0.347439431914635,0.0647869691108465
"425","Abcb1a","turquoise",0.196954483675355,0.30581037963963
"426","Abcb1b","grey",-0.15680428543645,0.416610020824993
"427","Abcb4","tan",-0.0231418288014224,0.905151404939355
"428","Abcb6","turquoise",0.0909726266852771,0.638834948812134
"429","Abcb7","turquoise",0.159265076514167,0.409241635698443
"430","Abcb8","turquoise",-0.116870569322589,0.546004551261698
