"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0000375","RNA splicing, via transesterification reactions",0.0210688591983556,0.0105223079851857,4.13076207138658e-16,3.12382806998505e-14,1.96639621082477e-14,"Srsf7/Usp4/Sf3a3/Rbmx/Ess2/U2af2/Dnajc17/Bud31/Prpf6/Rnps1/Rbm22/Celf3/Rnf113a2/Fxr2/Celf6/Ddx41/Fra10ac1/Prpf3/Snrpa/Cwc15/Eif4a3/Bud13/Snrpd3/Rbm10/Rbm11/Srsf4/Yju2b/Puf60/Lsm4/Magoh/Sf3b6/Srsf6/Tra2b/Ncbp2/Rbm4b/Aar2/Plrg1/Ctnnbl1/Eftud2/Sart3/Rsrp1/Prpf19/Cactin/Snw1/Yju2/Rbmx2/Cenatac/Lsm8/Sart1/Gemin2/Acin1/Srsf2/Xab2/U2af1l4/Coil/Gemin5/Snu13/Rbfox3/Zcrb1/Smn1/Hnrnpl/Prmt5/Ppil1/Larp7/Snrpd1/C1qbp/Ddx39b/Mfap1a/Prpf31/Scnm1/Hnrnpa1/Clns1a/Lsm6/Snip1/Snrpb/Snrpb2/Srsf9/Srsf3/Lsm2/Sfswap/U2af1/Ubl5/Rnf113a1/Rbm19/Mettl3/Gemin8/Wdr83/Rbm42/Rbm14/Pqbp1/Dcps/Phf5a/Lsm7/Snrnp70/Txnl4b/Prpf38a/Sap18/Pcbp4/Cirbp/Prmt7/Prdx6/Jmjd6/Gemin4/Snrnp35/Bcas2/Txnl4a/Snrpa1/Prpf40b/Snrnp25/Snrpe/Tssc4/Snrpc/Gemin7/Ppie/Lsm3/Nol3/Snrpg/Rbm3/Slirp/Srpk3/Sf3b5/Snrpd2/Rbm47",123,"Up","Oil - OPFR"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",0.0210688591983556,0.0105223079851857,4.13076207138658e-16,3.12382806998505e-14,1.96639621082477e-14,"Srsf7/Usp4/Sf3a3/Rbmx/Ess2/U2af2/Dnajc17/Bud31/Prpf6/Rnps1/Rbm22/Celf3/Rnf113a2/Fxr2/Celf6/Ddx41/Fra10ac1/Prpf3/Snrpa/Cwc15/Eif4a3/Bud13/Snrpd3/Rbm10/Rbm11/Srsf4/Yju2b/Puf60/Lsm4/Magoh/Sf3b6/Srsf6/Tra2b/Ncbp2/Rbm4b/Aar2/Plrg1/Ctnnbl1/Eftud2/Sart3/Rsrp1/Prpf19/Cactin/Snw1/Yju2/Rbmx2/Cenatac/Lsm8/Sart1/Gemin2/Acin1/Srsf2/Xab2/U2af1l4/Coil/Gemin5/Snu13/Rbfox3/Zcrb1/Smn1/Hnrnpl/Prmt5/Ppil1/Larp7/Snrpd1/C1qbp/Ddx39b/Mfap1a/Prpf31/Scnm1/Hnrnpa1/Clns1a/Lsm6/Snip1/Snrpb/Snrpb2/Srsf9/Srsf3/Lsm2/Sfswap/U2af1/Ubl5/Rnf113a1/Rbm19/Mettl3/Gemin8/Wdr83/Rbm42/Rbm14/Pqbp1/Dcps/Phf5a/Lsm7/Snrnp70/Txnl4b/Prpf38a/Sap18/Pcbp4/Cirbp/Prmt7/Prdx6/Jmjd6/Gemin4/Snrnp35/Bcas2/Txnl4a/Snrpa1/Prpf40b/Snrnp25/Snrpe/Tssc4/Snrpc/Gemin7/Ppie/Lsm3/Nol3/Snrpg/Rbm3/Slirp/Srpk3/Sf3b5/Snrpd2/Rbm47",123,"Up","Oil - OPFR"
"GO:0000398","mRNA splicing, via spliceosome",0.0210688591983556,0.0105223079851857,4.13076207138658e-16,3.12382806998505e-14,1.96639621082477e-14,"Srsf7/Usp4/Sf3a3/Rbmx/Ess2/U2af2/Dnajc17/Bud31/Prpf6/Rnps1/Rbm22/Celf3/Rnf113a2/Fxr2/Celf6/Ddx41/Fra10ac1/Prpf3/Snrpa/Cwc15/Eif4a3/Bud13/Snrpd3/Rbm10/Rbm11/Srsf4/Yju2b/Puf60/Lsm4/Magoh/Sf3b6/Srsf6/Tra2b/Ncbp2/Rbm4b/Aar2/Plrg1/Ctnnbl1/Eftud2/Sart3/Rsrp1/Prpf19/Cactin/Snw1/Yju2/Rbmx2/Cenatac/Lsm8/Sart1/Gemin2/Acin1/Srsf2/Xab2/U2af1l4/Coil/Gemin5/Snu13/Rbfox3/Zcrb1/Smn1/Hnrnpl/Prmt5/Ppil1/Larp7/Snrpd1/C1qbp/Ddx39b/Mfap1a/Prpf31/Scnm1/Hnrnpa1/Clns1a/Lsm6/Snip1/Snrpb/Snrpb2/Srsf9/Srsf3/Lsm2/Sfswap/U2af1/Ubl5/Rnf113a1/Rbm19/Mettl3/Gemin8/Wdr83/Rbm42/Rbm14/Pqbp1/Dcps/Phf5a/Lsm7/Snrnp70/Txnl4b/Prpf38a/Sap18/Pcbp4/Cirbp/Prmt7/Prdx6/Jmjd6/Gemin4/Snrnp35/Bcas2/Txnl4a/Snrpa1/Prpf40b/Snrnp25/Snrpe/Tssc4/Snrpc/Gemin7/Ppie/Lsm3/Nol3/Snrpg/Rbm3/Slirp/Srpk3/Sf3b5/Snrpd2/Rbm47",123,"Up","Oil - OPFR"
"GO:0072659","protein localization to plasma membrane",0.0210688591983556,0.0109030493925444,9.5650269467481e-15,6.6111820659889e-13,4.16162575928689e-13,"Cd81/Gak/Tgfb1/Rac1/Zdhhc2/Numb/Arl6/Rab11a/Rab12/Golga7/Pacs2/Arf6/Grip2/Actn2/Stac2/Adcy6/Akt2/Tmem59/Rhoq/Myo5b/Kif5b/Gripap1/Zdhhc3/Camk2g/Pik3r2/Rap1a/Rilpl2/Epb41l3/Ap2m1/Trem2/Scrib/Prkcz/Washc1/Vamp3/Bcl2l1/Rab7/Lyplal1/Inpp5k/Prnp/Zfyve27/Lrp1/Ppil2/C2cd5/Ypel4/Palm/Bbs1/Actb/Vps4a/Bsg/Itga3/Arl6ip5/Nsg1/Sptbn4/Tspan14/Ehd1/Kcnip3/Wdr24/Gga1/Rhog/Flot1/Kcnip4/Tmed2/Akt1/Rab8a/Rab26/Pgrmc1/Gorasp1/Lypd1/Atp1b3/Ppp2r5a/Pdzk1/Cdk5/Flot2/Rab40b/Nherf1/Myl12a/Atp2b4/Dab2/Tmbim1/Arfrp1/Sesn2/Fcer1g/Zdhhc7/Ift20/Sirt6/Vti1b/Tspan15/Psmd10/Ttc8/Sqstm1/Ramp1/Gga2/Itgb1bp1/Emp2/Commd1/Stx8/Cacnb3/Ehd2/Tspan33/Sys1/Rack1/Stx4a/Sytl2/Frmd8/Plekhf1/Pkdcc/Cib1/Tmem150a/Vamp8/Tesc/S100a10/Rab13/Pgap2/Rangrf/Cln3/Gas6/Lama5/Rab34/Anxa2/Ramp2/Wnk4/Krt18/Stac3",123,"Up","Oil - OPFR"
"GO:0006164","purine nucleotide biosynthetic process",0.0207262761219596,0.00806479526496141,4.23426762090962e-27,1.04684124104642e-24,6.58968612743991e-25,"Nadk/Tgfb1/Atic/Papss2/Dmac2l/Flcn/Ampd3/Pank4/Pdk1/Pdhb/Pdk3/Adcy6/Ndufa1/Prps2/Nme7/Impdh2/Mlycd/Hpca/Ndufa9/Acat1/Gucy2e/Myc/Trem2/Atp5f1b/Bcl2l1/Mthfd2l/Atp5pb/Gart/Vcp/Mpc1/Ndufv2/Ndufc2/Adcy8/Ppara/Ndufs2/Atpsckmt/Adcy2/Ak1/Uqcc3/Acot7/Coasy/Mthfd1/Atp5f1d/Pnp/Ndufa8/Nmnat1/Ndufb10/Vdac1/Gcdh/Ndufs4/Nme3/Atp5mc3/Sdhc/Dnajc30/Mpc2/Pfas/Gmpr/Sdhd/Ndufa12/Aldoa/Ndufs6/Prpsap2/Aprt/Dcakd/Npr2/G6pdx/Atp5f1c/Ak2/Atp5pd/Adsl/Ndufab1/Acss1/Stoml2/Ndufb4/Nadsyn1/Gucy2g/Nme2/Nme5/Nme1/Pdk4/Ndufa6/Acacb/Ndufv1/Oasl2/Prpsap1/Ndufb5/Ndufa10/Ndufa3/Eno1/Atp5po/Ndufb2/Sdhb/Ndufb6/Atp5mc1/Ppcdc/Guk1/Nos3/Ndufa11/Atp5pf/Ndufb11/Ndufb8/Ndufa13/Ndufs3/Ndufb9/Atp5mf/Ndufs7/Dguok/Ndufs8/Npr1/Ndufa5/Ndufv3/Ndufa7/Ndufc1/Nudt2/Naprt/Ndufb7/Ndufa2/Atp5mc2/Prkn/Atp5f1e/Atp5me",121,"Up","Oil - OPFR"
"GO:0006520","amino acid metabolic process",0.0207262761219596,0.00941469661832404,9.26471809047326e-20,9.76288653861674e-18,6.14556968762368e-18,"Yars2/Sephs1/Sdsl/Aldh6a1/Blmh/Eprs1/Nars2/Got2/Ddo/Aars1/Fh1/Pycr3/Glud1/Cdo1/Acat1/Ddah1/Csad/Wars2/Thnsl2/Fars2/Mthfd2l/Gart/Acad8/Auh/Slc25a44/Icmt/Nat8l/Pycr2/Kyat1/Mthfr/Kars1/Ilvbl/Pars2/Ears2/Rars2/Oat/Farsa/Gatb/Hsd17b10/Mthfd1/Gars/Aars2/Pcmt1/Azin2/Sirt4/Hibadh/Farsb/Scly/Plod3/Sars1/Aspa/Adi1/Aldh1a1/Lrrc47/Ivd/Iars2/Bckdk/Sardh/Pfas/Amt/Aldh4a1/Atp2b4/Adhfe1/Spr/Enoph1/Bckdha/Slc16a2/Thap4/Aldh18a1/Dglucy/Dhfr/Aarsd1/Gcsh/Fpgs/Bckdhb/Lars1/Ctps2/Dars2/Dalrd3/Got1/Gamt/Cad/Kyat3/Vars1/Mtap/Mars1/Mri1/Sars2/Cyp2d22/Vars2/Park7/Qrsl1/Gldc/Asrgl1/Gls2/Comt/Tars2/Qdpr/Yars1/Gstz1/Etfa/Ddah2/Gcat/Nos3/Phgdh/Cars2/Hmgcl/Fah/Shmt2/Mpst/Ucp2/Atf4/Psph/Etfb/Cln3/Sds/Tha1/Ndp/Bcat2/Cars1/Acy1",121,"Up","Oil - OPFR"
"GO:0005996","monosaccharide metabolic process",0.0205549845837616,0.00993388944654044,4.87426171919134e-17,4.06905900402103e-15,2.56140287745339e-15,"Fkrp/Zmpste24/Gdpgp1/Cpt1a/Npy1r/Gpld1/Adipor1/Gpi1/Gapdh/Dgat2/Eno2/Nln/Tkfc/Prkaca/Pfkfb2/Pdk1/Pdhb/Pdk3/Wdtc1/Igf1/Akt2/Gnpda1/Slc35b4/Ldha/Man1c1/Brat1/Pgam1/Adpgk/Pkm/Mlycd/Myc/Kat2a/Pcx/Oma1/Tcf7l2/H6pd/Src/Crtc2/Hexa/Dgkq/Nfe2l1/Pck2/Mapk14/Pfkl/Stk11/Slc2a8/Ppara/Tpi1/Apod/Aldoc/Cyp2j6/Galk1/Wdr5/Sik1/Rpia/Mdh1/Akt1/Usf1/Slc37a4/Pgp/Bad/Pgk1/Supt20/Pmm1/Man2b2/Aldh1a1/Bckdk/Galt/Aldoa/Sesn2/Man2b1/G6pdx/Fbn1/Pfkfb4/Galk2/Got1/Rorc/Fggy/Sirt6/Dcxr/Igfbp4/Akr1a1/Lcmt1/Gale/Pgam2/Gpt/Mdh2/Atf3/Pdk4/Per2/Acacb/B4galt1/Xylb/Idua/G6pc3/Eno1/Slc25a10/Pofut2/Ppp1r3g/Khk/Slc25a11/Fuca1/Pofut1/Eno3/Man2c1/Gapdhs/Pmm2/Atf4/Fuom/Dusp12/Fabp5/Sord/Glyctk/Sirt7/Sds/Zfp692/Clk2/Prkn/Aldob/C1qtnf12",120,"Up","Oil - OPFR"
"GO:0016236","macroautophagy",0.0203836930455636,0.00927624519746634,2.22975260697559e-19,2.31174996090953e-17,1.45520696455249e-17,"Fyco1/Pip4k2c/Tgfb1/Atg12/Rnf5/Rab3gap2/Tecpr1/Tmem41b/Mfn2/Plekhm1/Ubqln4/Slc25a4/Gaa/Ei24/Rab12/Vti1a/Rab33b/Calm1/Pacs2/Atg2a/Rubcn/Gabarapl1/Pik3c2b/Vps39/Arfip2/Uba5/Sptlc2/Hdac6/Phf23/Rnf41/Chmp7/Sesn1/Ilrun/Tsc1/Lrsam1/Lzts1/Nsfl1c/Slc25a5/Spg11/Poldip2/Vcp/Atg16l1/Rab7/Tom1/Ddrgk1/Ctsd/Tbc1d25/Rab43/Psen1/Emc6/Chmp5/Chmp6/Atg4b/Vps16/Atg5/Hspb8/Vps4a/Ehmt2/Phb2/Usp30/Wdr45b/Retreg2/Cdc37/Wdr24/Chmp4b/Fez1/Pink1/Wdr45/Ap4m1/Lix1/Kdr/Htra2/Vdac1/Snapin/Atp13a2/Retreg3/Wipi1/Ubxn6/Atg10/Gabarapl2/Map1lc3b/Sesn2/Atg7/Pex2/Nrbp2/Atg101/Chmp2a/Mapk3/Ift20/Chmp1a/Nod1/Atg4d/Vti1b/Tex264/Rab1b/Tomm7/Mfsd8/Sqstm1/Tcirg1/Gabarap/Qsox1/Mcoln1/Fez2/Hdac10/Aup1/Hmox1/Ulk3/Atg9b/Ralb/Map1lc3a/Vamp8/Atg16l2/Cln3/Ufc1/Rnf213/Irgm1/Prkn/Nupr1/Igtp",119,"Up","Oil - OPFR"
"GO:0046390","ribose phosphate biosynthetic process",0.0202124015073655,0.00754560243674501,1.34386899908798e-28,4.31919496306876e-26,2.71885917499694e-26,"Tgfb1/Rfk/Atic/Papss2/Dmac2l/Flcn/Ampd3/Pank4/Pdk1/Pdhb/Pdk3/Adcy6/Ndufa1/Prps2/Nme7/Impdh2/Mlycd/Ndufa9/Acat1/Gucy2e/Myc/Trem2/Atp5f1b/Bcl2l1/Atp5pb/Gart/Vcp/Mpc1/Ndufv2/Ndufc2/Adcy8/Ppara/Ndufs2/Atpsckmt/Adcy2/Uck1/Ak1/Uqcc3/Acot7/Coasy/Mthfd1/Atp5f1d/Pnp/Ndufa8/Ndufb10/Vdac1/Gcdh/Ndufs4/Nme3/Atp5mc3/Sdhc/Dnajc30/Mpc2/Pfas/Gmpr/Umps/Sdhd/Ndufa12/Aldoa/Ndufs6/Prpsap2/Aprt/Dcakd/Npr2/Ctps2/G6pdx/Atp5f1c/Ak2/Atp5pd/Adsl/Ndufab1/Cad/Acss1/Stoml2/Ndufb4/Gucy2g/Nme2/Nme5/Nme1/Pdk4/Ndufa6/Acacb/Ndufv1/Prpsap1/Ndufb5/Ndufa10/Ndufa3/Eno1/Atp5po/Ndufb2/Sdhb/Ndufb6/Atp5mc1/Ppcdc/Guk1/Ndufa11/Atp5pf/Ndufb11/Ndufb8/Dhodh/Ndufa13/Ndufs3/Ndufb9/Atp5mf/Ndufs7/Ndufs8/Npr1/Ndufa5/Ndufv3/Ndufa7/Ndufc1/Nudt2/Ndufb7/Ndufa2/Atp5mc2/Prkn/Atp5f1e/Atp5me",118,"Up","Oil - OPFR"
"GO:0006399","tRNA metabolic process",0.0200411099691675,0.00626492679381122,1.22958109918725e-38,8.78194145063958e-36,5.52808157342196e-36,"Yars2/Nsun2/Eprs1/Nars2/Aars1/Rtcb/Trmt112/Trub2/Rpp30/Elp1/Exosc10/Wars2/Tsen34/Tprkb/Pus3/Mettl8/Fars2/Exosc2/Mocs3/Pop4/Yrdc/Dtd2/Mettl1/Trmt5/Wdr6/Osgep/Polr3d/Kars1/Trmt1l/Pars2/Ears2/Ftsj1/Adat1/Trpt1/Rars2/Tsen2/Alkbh1/Pus10/Farsa/Gatb/Dtd1/Pus7/Rpp25l/Hsd17b10/Gars/Aars2/Trmt2a/Akt1/Exosc9/Rtraf/Zcchc7/Trmt61a/Nsun4/Farsb/Sars1/Pop1/Lrrc47/Trmt10a/Iars2/Lsm6/Nsun6/Pop5/Gtpbp3/Dus1l/Dtwd1/Mettl2/Lage3/Aarsd1/Lars1/Dars2/Urm1/Dalrd3/Pop7/Vars1/Elac2/Mto1/Tyw1/Mars1/Sars2/Exosc7/Pusl1/Elp3/Vars2/Qrsl1/Trit1/Polr3e/Rpp21/Polr2f/Trmt1/Ctu2/Trmu/Dus3l/Wdr4/Tars2/Exosc8/Yars1/Cdk5rap1/Ptcd1/Ankrd16/Rpp25/Qng1/Elp6/Bcdin3d/Tsen15/Ctu1/Cars2/Gon7/Tsen54/Dus2/Polr2l/Elp5/Rpp38/Rpusd4/Qtrt1/Trmt44/Dus4l/Cars1",117,"Up","Oil - OPFR"
"GO:0032259","methylation",0.0200411099691675,0.00958776089439618,4.7832474891004e-17,4.04562037630755e-15,2.54664866317202e-15,"Zmpste24/Prmt3/Kansl3/Ppm1d/Nelfa/Nsun2/Kmt2d/Camkmt/Prmt6/Prdm4/Prdm16/Carm1/Mettl22/Ftsj3/Trmt112/Mettl13/Btg2/Kansl2/Dnmt1/Snrpd3/Mrm3/Mta2/Prmt2/Mepce/Mettl4/Tomt/Mettl8/Ezh1/Coq5/Mettl1/Icmt/Setd3/Trmt5/Wdr6/Fbll1/Mrm1/Zcchc4/Mettl9/Emg1/Trmt1l/Atpsckmt/Ftsj1/Mettl16/Wdr5/Ehmt2/Dph5/Dot1l/Xbp1/Meg3/Hsd17b10/Eed/Prmt9/Prmt5/Pcmt1/Trmt2a/Akt1/Vcpkmt/Suv39h2/Larp7/Kat8/N6amt1/Trmt61a/Nsun4/Prdm15/Suv39h1/Ilf3/Trmt10a/Nsun6/Gtpbp3/Gnas/Snrpb/Fbl/Cmtr2/Mettl2/Mettl3/As3mt/Ndufaf7/Ramac/Dalrd3/Prmt1/Wdr5b/Gamt/Lcmt1/Mtap/Mto1/Slc25a26/Nsun5/Ntmt1/Mettl23/Mcrs1/Kmt5c/Setmar/Bud23/Smyd5/Prmt7/Eef1akmt1/Spout1/Trmt1/Ftx/Wdr4/Comt/Mrm2/Mettl17/Coprs/Ndufaf5/Nelfe/Bcdin3d/Tmt1a/Hemk1/H1f2/Nsun7/Eef2kmt/Prdm5/Setd4/Smyd2/Trmt44/Comtd1",117,"Up","Oil - OPFR"
"GO:0009260","ribonucleotide biosynthetic process",0.0196985268927715,0.00726869959502959,1.65160002403113e-28,5.05546902593911e-26,3.18233107387252e-26,"Tgfb1/Rfk/Atic/Papss2/Dmac2l/Flcn/Ampd3/Pank4/Pdk1/Pdhb/Pdk3/Adcy6/Ndufa1/Prps2/Nme7/Impdh2/Mlycd/Ndufa9/Acat1/Gucy2e/Myc/Trem2/Atp5f1b/Bcl2l1/Atp5pb/Gart/Vcp/Mpc1/Ndufv2/Ndufc2/Adcy8/Ppara/Ndufs2/Atpsckmt/Adcy2/Uck1/Ak1/Uqcc3/Acot7/Coasy/Mthfd1/Atp5f1d/Pnp/Ndufa8/Ndufb10/Vdac1/Gcdh/Ndufs4/Nme3/Atp5mc3/Sdhc/Dnajc30/Mpc2/Pfas/Gmpr/Umps/Sdhd/Ndufa12/Aldoa/Ndufs6/Aprt/Dcakd/Npr2/Ctps2/Atp5f1c/Ak2/Atp5pd/Adsl/Ndufab1/Cad/Acss1/Stoml2/Ndufb4/Gucy2g/Nme2/Nme5/Nme1/Pdk4/Ndufa6/Acacb/Ndufv1/Ndufb5/Ndufa10/Ndufa3/Eno1/Atp5po/Ndufb2/Sdhb/Ndufb6/Atp5mc1/Ppcdc/Guk1/Ndufa11/Atp5pf/Ndufb11/Ndufb8/Dhodh/Ndufa13/Ndufs3/Ndufb9/Atp5mf/Ndufs7/Ndufs8/Npr1/Ndufa5/Ndufv3/Ndufa7/Ndufc1/Nudt2/Ndufb7/Ndufa2/Atp5mc2/Prkn/Atp5f1e/Atp5me",115,"Up","Oil - OPFR"
"GO:0048193","Golgi vesicle transport",0.0196985268927715,0.00972621231525389,1.39902565203363e-15,1.01044234733395e-13,6.36056133224989e-14,"Gak/Cep19/Ap3s2/Vapa/Klhl12/Rab12/Kdelr2/Vti1a/Rab33b/Golga7/Ccdc93/Cux1/Tmed3/Copg1/Vapb/Trappc12/Arfgap3/Pitpnb/Cog7/Ier3ip1/Tex261/Snx12/Nrbp1/Sar1b/Vamp3/Sar1a/Cog3/Atp9b/Cog2/Lamp1/Golt1b/Vcp/Cnih4/Tmed4/Cog4/Lyplal1/Lmf1/P4hb/Stx18/Copz1/Chic2/Atp9a/Sgsm2/Copg2/Nbas/Preb/Gosr2/Plpp3/Bbs1/Scyl1/Stx6/Gga1/Vps35l/Insig1/Tmed2/Kdelr1/Llgl1/Rab8a/Ykt6/Rab26/Ap4m1/Trappc5/Trappc9/Pdcd6/Spire2/Kif1c/Trappc4/Arf5/Plcb3/Wipi1/Arfrp1/Arfgap2/Gabarapl2/Trappc3/Bcap31/Ergic3/Sec22a/Arl3/Vti1b/Stx5a/Rab1b/Sec13/Tmem115/Gga2/Trappc6b/Trappc2b/Bcap29/Trappc2/Commd1/Bet1l/Trappc2l/Cope/Tmed1/Trappc1/Vps51/Yif1a/Sys1/Rack1/Erp29/Tmed9/Pkdcc/Yif1b/Copz2/Bnip1/Pef1/Rab13/Rangrf/Cln3/Use1/Ap1g2/Rab34/Mapk15/Snx8/Krt18/Trappc6a",115,"Up","Oil - OPFR"
"GO:0034976","response to endoplasmic reticulum stress",0.0195272353545735,0.00920701948703749,3.27783191182834e-17,2.80932047056434e-15,1.7684190693429e-15,"Rnf5/Stt3b/Map3k20/Casp9/Usp19/Bcl2/Eif2b5/Erp44/Bag6/Bid/Rnf185/Ube4b/Vapb/Sgta/Uba5/Wfs1/Ptpn1/Pml/Man1c1/Ccnd1/Manf/Uggt2/Pik3r2/Tmem67/Dab2ip/Tmbim6/Amfr/Syvn1/Bcl2l1/Ubxn8/Pla2g6/Vcp/Pmp22/Scamp5/Clu/Ddrgk1/Nfe2l1/Tmtc4/P4hb/Ufd1/Ficd/Creb3l1/Parp6/Pdia6/Cops5/H13/Parp8/Bfar/Man1b1/Eif2ak3/Jkamp/Xbp1/Ubac2/Aifm1/Flot1/Tmed2/Grina/Nr1h2/Herpud1/Bak1/Abca7/Cebpb/Casp3/Bbc3/Fbxo44/Cdk5rap3/Serp2/Tmub2/Ankzf1/Faf1/Ubxn6/Atg10/Tmem258/Get4/Sesn2/Tmub1/Fbxo6/Txndc12/Bcap31/Atf6b/Fbxo2/Ubxn10/Nod1/Ppp1r15a/Tmem259/Bax/Rcn3/Creb3/Fbxo27/Pigbos1/Atf3/Selenok/Aqp11/Park7/Svip/Aup1/Edem2/Eif2ak2/Erp29/Apaf1/Sdf2l1/Dnajb2/Fis1/Atf4/Ddit3/Cav1/Ufc1/Trim25/Sec61b/Prkn/Bok/Chac1/Nupr1/Igtp",114,"Up","Oil - OPFR"
"GO:0090150","establishment of protein localization to membrane",0.0195272353545735,0.00934547090789519,1.24079288884421e-16,1.00959704930261e-14,6.35524032607217e-15,"Emc1/Zdhhc2/Rab3gap2/Arl6/Rab11a/Golga7/Bag6/Bid/Grip2/Sgta/Akt2/Myo5b/Srp68/Cacnb1/Gripap1/Zdhhc3/Nacad/Rilpl2/Hpca/Ubl4a/Bcs1l/Scrib/Snap47/Washc1/Vamp3/Pex19/Myo1c/Rab7/Lyplal1/Inpp5k/Prnp/Ncln/Timm22/Emc6/C2cd5/Tram1l1/Zdhhc6/Bbs1/Nsg1/Samm50/Rabgef1/Dmtn/Pdcd5/Srp14/Srp19/Tomm40/Gga1/Srp9/Chmp4b/Zdhhc24/Emc10/Rab8a/Zdhhc18/Rab26/Timm10/Mtch1/Clstn1/Golga7b/Gorasp1/Pdzk1/Vps37d/Cdk5/Bbc3/Srprb/Emc3/Emc9/Maip1/Atp13a1/Arfrp1/Mff/Get4/Zdhhc12/Sec61a1/Zfand2b/Cemip/Cox18/Zdhhc7/Hras/Rtp4/Mtcl1/Tomm22/Emc4/Get1/Rftn1/Bax/Naca/Aqp11/Reep2/Gga2/Itgb1bp1/Rab11b/Zdhhc4/Commd1/Stom/Oxa1l/Cacnb3/Sys1/Rack1/Stx4a/Pkdcc/Cib1/Yif1b/Romo1/Ndufa13/Pex16/Fis1/Timm9/Zdhhc1/Tmem147/Cln3/Rab34/Timm13/Sec61b/Krt18",114,"Up","Oil - OPFR"
"GO:0019318","hexose metabolic process",0.0193559438163755,0.0089647295005365,9.00320069285028e-18,8.76857182630933e-16,5.51966562413341e-16,"Zmpste24/Gdpgp1/Cpt1a/Npy1r/Gpld1/Adipor1/Gpi1/Gapdh/Dgat2/Eno2/Nln/Tkfc/Prkaca/Pfkfb2/Pdk1/Pdhb/Pdk3/Wdtc1/Igf1/Akt2/Gnpda1/Slc35b4/Ldha/Man1c1/Brat1/Pgam1/Adpgk/Pkm/Mlycd/Myc/Kat2a/Pcx/Oma1/Tcf7l2/H6pd/Src/Crtc2/Dgkq/Nfe2l1/Pck2/Mapk14/Pfkl/Stk11/Slc2a8/Ppara/Tpi1/Apod/Aldoc/Cyp2j6/Galk1/Wdr5/Sik1/Mdh1/Akt1/Usf1/Slc37a4/Pgp/Bad/Pgk1/Supt20/Pmm1/Man2b2/Aldh1a1/Bckdk/Galt/Aldoa/Sesn2/Man2b1/G6pdx/Fbn1/Pfkfb4/Galk2/Got1/Rorc/Sirt6/Dcxr/Igfbp4/Lcmt1/Gale/Pgam2/Gpt/Mdh2/Atf3/Pdk4/Per2/Acacb/B4galt1/G6pc3/Eno1/Slc25a10/Pofut2/Ppp1r3g/Khk/Slc25a11/Fuca1/Pofut1/Eno3/Man2c1/Gapdhs/Pmm2/Atf4/Fuom/Dusp12/Fabp5/Sord/Glyctk/Sirt7/Sds/Zfp692/Clk2/Prkn/Aldob/C1qtnf12",113,"Up","Oil - OPFR"
"GO:0009152","purine ribonucleotide biosynthetic process",0.0186707776635834,0.00685334533245647,2.34992087676069e-27,6.04211655832708e-25,3.80340877906024e-25,"Tgfb1/Atic/Papss2/Dmac2l/Flcn/Ampd3/Pank4/Pdk1/Pdhb/Pdk3/Adcy6/Ndufa1/Prps2/Nme7/Impdh2/Mlycd/Ndufa9/Acat1/Gucy2e/Myc/Trem2/Atp5f1b/Bcl2l1/Atp5pb/Gart/Vcp/Mpc1/Ndufv2/Ndufc2/Adcy8/Ppara/Ndufs2/Atpsckmt/Adcy2/Ak1/Uqcc3/Acot7/Coasy/Mthfd1/Atp5f1d/Pnp/Ndufa8/Ndufb10/Vdac1/Gcdh/Ndufs4/Nme3/Atp5mc3/Sdhc/Dnajc30/Mpc2/Pfas/Gmpr/Sdhd/Ndufa12/Aldoa/Ndufs6/Aprt/Dcakd/Npr2/Atp5f1c/Ak2/Atp5pd/Adsl/Ndufab1/Acss1/Stoml2/Ndufb4/Gucy2g/Nme2/Nme5/Nme1/Pdk4/Ndufa6/Acacb/Ndufv1/Ndufb5/Ndufa10/Ndufa3/Eno1/Atp5po/Ndufb2/Sdhb/Ndufb6/Atp5mc1/Ppcdc/Guk1/Ndufa11/Atp5pf/Ndufb11/Ndufb8/Ndufa13/Ndufs3/Ndufb9/Atp5mf/Ndufs7/Ndufs8/Npr1/Ndufa5/Ndufv3/Ndufa7/Ndufc1/Nudt2/Ndufb7/Ndufa2/Atp5mc2/Prkn/Atp5f1e/Atp5me",109,"Up","Oil - OPFR"
